demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,reg_target
0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,59.12636256
1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,-28.34947616
0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,-74.47947317
0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,21.81779741
1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-165.2512209
1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,-64.33310404
1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,33.40090952
1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,90.61907513
1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,113.4901904
0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,-210.2204052
0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,26.95393977
0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,-3.797780903
1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,124.306353
1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,-46.61908241
1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,-183.639097
1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,281.8506451
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-358.8845696
0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,-143.47747859999996
0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,98.87947737
0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,43.82585881
1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,-40.05736408
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,-164.6868284
0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,-28.75567902
1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,-49.14265996
1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,150.28276019999996
1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,-46.46379836
0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,128.3471133
1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,-33.03737949
0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,208.1394927
1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,63.12352286
0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,150.575321
1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,33.38967521
1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,36.78472503
1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,147.44969609999995
0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-60.19950009
0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,130.5631143
1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,-109.4134054
0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,143.5384584
0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,40.06669705
0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,89.14658444
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,300.1782833000001
1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,244.054166
1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,-4.019387606
0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,-32.5599476
1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,-26.350422700000006
0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,7.609081322000001
1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,133.8111116
1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,-35.03419997
1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,457.1958048
0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,186.006365
1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,-111.12670020000002
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,-43.1366612
1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,7.713993764
1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,-215.906784
1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,-230.3829085
0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,72.46830114
0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,-45.30778233
1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,57.07532914
1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,-65.91753945
1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,-129.0300941
0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,-79.72087768
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,-286.00190939999993
1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,243.2119988
0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,78.06101890000002
0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,35.23672046
0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,-69.81774533
1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,22.29704548
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-109.0549942
1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,-3.667507137
1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,163.1309364
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-90.86486654
0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,235.2837654
0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,34.46619401
1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,105.18936399999998
1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,29.92081643
1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.820639371
1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,-90.11781126
1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,-0.026132768
1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,151.260061
1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,-3.194523214
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,32.08372015
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,-234.5028692
1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,96.90604986
0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,128.9403053
0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,-53.30879986
1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1.130433956
1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,172.20807219999998
0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,-151.32881930000005
0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,31.89257228
1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,-182.4625591
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,165.653655
1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,33.73881422
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,-88.76761121
0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,213.47578700000003
1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,-114.9465337
0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,3.66208765
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-140.6302628
1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,-224.2779966
1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,74.04846827
1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,24.80533154
1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,-180.4934701
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,-96.48511751
1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,75.44736390000001
1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,55.71613433
0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,260.9653512
0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,-33.35360807
0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,-77.91129139
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,-218.2139567
0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,-212.3399341
0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,-30.18181614
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-107.8430619
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-84.53451233
0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,44.56844311
0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,-149.5843491
1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,45.11111466
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,-161.4384064
1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,226.9303992
1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,-130.4160134
1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,-90.39460857
0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,121.482032
0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,33.92976344
1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,3.469495449
1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,-80.43796109
1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,91.54920025
1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,17.87332362
1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,-61.19076509
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-233.6801851
1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,-83.16467465
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,98.08810762
1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,77.98026920000002
1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,78.10312009
0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,100.6560124
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,-218.7360283
1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,121.9594695
1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,163.39465090000004
1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,-28.41822388
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,63.10767097
0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,-57.65637628
1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,130.2081899
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,117.8756981
1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,219.08104190000003
1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,-58.44970109
1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,-16.65483091
1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,-51.97331818
0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-117.4209145
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,-311.48237
1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,76.41031367
1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,-150.7899546
1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,28.23587036
1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,70.03980481
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-226.1909349
1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,305.4439356000001
0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,173.56253180000004
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,191.3620142
0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,405.0973763
0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,-157.5474961
0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,37.40038609
1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,199.02115
1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,-202.0391346
0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,-4.754549242
1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,-49.30675520000001
1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,18.91308847
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,214.52437290000003
1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,40.76201347
0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,130.7707877
0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,-11.08781758
0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,127.6482302
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,232.6730317
0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,-197.9757968
0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,53.19934396
0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,100.5040091
0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,38.69575244
0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,67.87307879
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,64.93420719
1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,59.37623211
0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,-183.9096508
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,-55.1193061
0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,-68.5152412
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,-7.82955063
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-37.97975959
1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,-27.15031681
1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-77.5653787
0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,-3.0789307530000003
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,-30.29213587
0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,92.59800475
0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,151.0363013
1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,-6.326362947000001
1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,-49.32518656
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,-61.47501002
1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,-29.90506869
1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,-111.1206698
1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,-29.6370048
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,-147.67361609999998
0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,111.0564267
1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,-119.604847
1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,72.71815491
1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-132.6978019
1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,-13.07391741
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,24.15828805
1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,-60.42410600000001
1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,7.771019268
1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,105.58679740000002
0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,333.744365
1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,14.78201425
1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,-198.971171
0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,30.67398236
1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,-143.88611459999996
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,-23.03863566
1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.162426608
0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,43.33576962
0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,183.8673199
0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,126.6714724
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,-65.49554451
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,125.4256024
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,-38.200261
1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,-12.20000469
0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0.902352112
1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-58.71726022
1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,70.16046709999999
0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,-48.82953759
1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,-147.1389358
1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,43.90259191
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,-42.27594166
0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-254.4372757
0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,193.1191693
1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,275.78416400000003
0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-122.9640585
0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,70.54390167
0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,48.46178808
1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,-8.186722579
1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,45.00740512
1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,-26.01363895
0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,46.89899908
0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,-31.52220374
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,-132.0762063
1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,93.36644844
0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,139.3088766
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-98.81997828
1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,-92.40683294
0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,-40.76567992
0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,-91.85739842
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,81.21793465
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-65.06010401
1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,-150.8075304
0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,-52.85222912
1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,153.5784351
1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,20.18977487
0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,-150.8368832
1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,23.58674746
0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,-90.02667768
1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,22.23513926
0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,-38.16025968
0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,-32.72913186
0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,166.5031935
1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,-71.74532012
0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,-149.45669530000004
0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,101.16773
1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,64.98042865
1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-257.4108708
0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,73.5663078
1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,4.974987477
0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,130.5949847
1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,181.1612912
1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,-106.015988
1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,92.14540159
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,-81.4182191
1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,121.1480629
0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,-171.6470424
1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,76.93984520000002
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,-106.4322974
1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,243.4318777
1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,-95.68428358
1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,64.03897515
1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,53.44869428
1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,-40.19399945
1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,-27.54574904
1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,78.76648011
0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,124.0719146
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,-71.77471883
1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,137.5359672
0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,140.34935900000002
1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,5.791663094
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,122.3658201
0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,-173.3878586
1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,-183.7278134
1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,4.249669473
1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,444.4537705
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,-26.32648605
1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,46.66199265
1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,-85.52275093
1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,-98.58381931
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,-92.13377111
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,46.30711686
0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,145.270486
0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,-228.3522849
0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,-9.894531312
0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,-105.8775077
1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,-84.5505727
